timestamp,acc,acc0,acc1,acc2,gyro,gyro0,gyro1,gyro2
74,-0.030101371,-0.90792687,-0.341133622,0.196982759,17.83412808,-5.039171014,17.10739256,-6.324523171
76,-0.0287667,-0.908454123,-0.343518891,0.196564129,14.97854182,-5.617264667,13.88535389,-6.693575911
78,-0.027580208,-0.908889333,-0.345717273,0.196116473,12.15162196,-6.279693343,10.40323833,-7.152572619
80,-0.026530298,-0.909229527,-0.347771373,0.195660645,9.75065502,-7.007335596,6.780303914,-7.680703994
82,-0.025615571,-0.909464154,-0.349714122,0.195213219,8.391904284,-7.77627263,3.154939222,-8.247785029
84,-0.024845728,-0.909575846,-0.351564553,0.194787866,8.566014376,-8.560008959,-0.320700664,-8.817573314
86,-0.024240366,-0.909542392,-0.353326338,0.194397519,9.962444514,-9.331555761,-3.488892055,-9.351817132
88,-0.023825882,-0.909339716,-0.354988999,0.194056728,11.81987099,-10.06520672,-6.196851133,-9.814531736
90,-0.023630918,-0.908945545,-0.356531319,0.19378358,13.57699888,-10.73791928,-8.308549105,-10.17600191
92,-0.023680924,-0.908343399,-0.357926262,0.193600544,14.92600371,-11.33029106,-9.716485545,-10.4160571
94,-0.023992484,-0.907526538,-0.359146563,0.193533825,15.71765366,-11.82717849,-10.3519315,-10.52625486
96,-0.024568043,-0.906501504,-0.360170133,0.193611066,15.911077,-12.21803529,-10.19225123,-10.5107329
98,-0.0253916,-0.905290935,-0.360984566,0.193857591,15.55642523,-12.49705092,-9.26423685,-10.38563999
100,-0.026425836,-0.903935387,-0.361590193,0.194291666,14.79084677,-12.6631481,-7.642893977,-10.17722085
102,-0.027611034,-0.90249393,-0.362001391,0.194919519,13.83657331,-12.71986357,-5.445716821,-9.918790395
104,-0.02886597,-0.901043322,-0.362246099,0.19573097,12.98568309,-12.67509946,-2.823086818,-9.646970044
106,-0.030090875,-0.899675647,-0.362363685,0.196696492,12.54082212,-12.54070551,0.054080894,-9.397649412
108,-0.031172409,-0.89849432,-0.362401515,0.197766386,12.69340595,-12.33184522,3.008013974,-9.202166922
110,-0.031990473,-0.897608477,-0.362410633,0.198872423,13.41713686,-12.06611421,5.867576107,-9.084164035
112,-0.032426552,-0.8971259,-0.362441028,0.199932017,14.50063942,-11.76241695,8.48021764,-9.057466542
114,-0.032373158,-0.897144737,-0.362536932,0.200854552,15.67842765,-11.43965868,10.72134799,-9.125199147
116,-0.031743751,-0.897744537,-0.36273256,0.201549235,16.7276487,-11.11536252,12.50051787,-9.2801719
118,-0.030482371,-0.898977261,-0.363048641,0.201933557,17.49824236,-10.80436333,13.76423695,-9.506416081
120,-0.028572078,-0.900859147,-0.363490033,0.201941407,17.90939329,-10.5177497,14.49563069,-9.78161673
122,-0.026041186,-0.90336441,-0.364044659,0.201529874,17.93707542,-10.26221531,14.71141093,-10.08010462
124,-0.022966332,-0.90642176,-0.364683948,0.20068399,17.60110942,-10.03994025,14.45678569,-10.37603734
126,-0.019471556,-0.909914587,-0.365364849,0.199418896,16.95333959,-9.849056358,13.79897867,-10.64641329
128,-0.015722916,-0.913685346,-0.366033422,0.197779226,16.0668969,-9.684666865,12.82000015,-10.87361298
130,-0.0119186,-0.91754424,-0.366629814,0.195835835,15.02637657,-9.540304423,11.60924563,-11.04723557
132,-0.008275079,-0.921281774,-0.367094283,0.193680219,13.91888936,-9.409635355,10.25642451,-11.16508218
134,-0.00501038,-0.924684199,-0.367373756,0.191417239,12.82608881,-9.288166859,8.845253566,-11.2332205
136,-0.002326069,-0.927550406,-0.367428247,0.189156815,11.81744856,-9.174697075,7.44829,-11.26514175
138,-0.00038981,-0.92970854,-0.367236387,0.187005354,10.94531163,-9.072270688,6.123214133,-11.28008925
140,0.000679552,-0.931030522,-0.36679931,0.185057611,10.24247706,-8.988463667,4.91078988,-11.3006979
142,0.000822641,-0.931442852,-0.366142284,0.183389592,9.723010659,-8.934911745,3.834617111,-11.3501384
144,4.47E-05,-0.930932456,-0.365313664,0.182053029,9.386195837,-8.926104965,2.902640597,-11.4490103
146,-0.001585732,-0.929546913,-0.364381102,0.181071778,9.222248592,-8.977578607,2.110201757,-11.61227233
148,-0.003943574,-0.927389052,-0.363425303,0.180440374,9.217567956,-9.10372202,1.444231427,-11.8465313
150,-0.006860138,-0.924606586,-0.362531992,0.180124849,9.357717322,-9.315487274,0.888014823,-12.14802256
152,-0.01013923,-0.921377968,-0.361783064,0.180065772,9.627722197,-9.618299576,0.425849708,-12.50159281
154,-0.013575458,-0.917896087,-0.361248044,0.18018334,10.01055818,-10.01044831,0.046899316,-12.88092939
156,-0.016972417,-0.914351597,-0.360976987,0.180384207,10.48521284,-10.48217535,-0.252365204,-13.25016404
158,-0.02015879,-0.910917592,-0.360995758,0.180569586,11.02550332,-11.01558616,-0.467530873,-13.56681879
160,-0.02300079,-0.907737131,-0.361304243,0.180644011,11.60029199,-11.58540445,-0.58751834,-13.78587623
162,-0.025409849,-0.904914667,-0.361877613,0.180524069,12.17516146,-12.16048997,-0.597528463,-13.8645745
164,-0.027345117,-0.902511933,-0.36267028,0.180146285,12.71513811,-12.70595716,-0.483104352,-13.76738473
166,-0.028811003,-0.900548322,-0.363621765,0.179473435,13.18776842,-13.18568295,-0.234522924,-13.47055729
168,-0.029850516,-0.899005306,-0.364663518,0.178498604,13.56579896,-13.56497669,0.14936163,-12.9656428
170,-0.030535562,-0.897834094,-0.365725628,0.177246562,13.8288961,-13.81320298,0.658627988,-12.26150613
172,-0.030955562,-0.896965448,-0.366742562,0.175772243,13.96421295,-13.90618381,1.271729229,-11.38453846
174,-0.03120571,-0.896320512,-0.367657336,0.174156475,13.96605378,-13.82824718,1.957099438,-10.37699951
176,-0.031376088,-0.89582147,-0.368423909,0.172499379,13.83523159,-13.57381982,2.676760824,-9.293649949
178,-0.031542556,-0.895401003,-0.369007947,0.170912117,13.57880281,-13.14847457,3.391386488,-8.197026532
180,-0.031760068,-0.895009649,-0.369386376,0.169507841,13.21062174,-12.56934096,4.065980152,-7.15184619
182,-0.032058775,-0.894620442,-0.369546316,0.16839276,12.75266137,-11.86478267,4.675179599,-6.21909346
184,-0.032443003,-0.894230471,-0.369483973,0.167658161,12.23649935,-11.0732531,5.20720482,-5.450354086
186,-0.032892972,-0.893859293,-0.369203967,0.167374088,11.70399296,-10.24127871,5.665656323,-4.882921373
188,-0.033368921,-0.893544453,-0.368719341,0.167585104,11.20610014,-9.420593871,6.068697669,-4.536134389
190,-0.033817145,-0.893334679,-0.368052252,0.168308314,10.79907672,-8.664558459,6.445578692,-4.409316364
192,-0.034177295,-0.893281529,-0.367235086,0.169533496,10.53791368,-8.024111046,6.830905264,-4.48156754
194,-0.034390227,-0.893430501,-0.366311578,0.171225005,10.46790336,-7.543620287,7.257464692,-4.713524545
196,-0.034405609,-0.89381267,-0.365337432,0.173324885,10.6163766,-7.257066922,7.748705169,-5.051025204
198,-0.034188502,-0.894437865,-0.36437996,0.175756648,10.98704036,-7.184996611,8.312092376,-5.430419014
200,-0.033724215,-0.895290294,-0.363516413,0.178429183,11.55822813,-7.332621135,8.93450081,-5.785057769
202,-0.033020866,-0.896327192,-0.36283083,0.181240426,12.28464418,-7.68931877,9.580545889,-6.052318038
204,-0.032109293,-0.897480788,-0.362409513,0.184080669,13.10158351,-8.229614147,10.19435831,-6.180383514
206,-0.031040261,-0.898663483,-0.36233537,0.186835588,13.93124183,-8.915532647,10.70480157,-6.13398306
208,-0.029879229,-0.899775751,-0.362681552,0.189389312,14.69120848,-9.70005511,11.03360945,-5.898358456
210,-0.028699287,-0.900715971,-0.363504904,0.191627921,15.30485965,-10.53127193,11.10545092,-5.480923343
212,-0.027573132,-0.901391129,-0.364839755,0.193443793,15.71257903,-11.3567692,10.858588,-4.910348838
214,-0.026565163,-0.901727194,-0.366692583,0.194740989,15.88208324,-12.12777981,10.25463432,-4.233132132
216,-0.025724766,-0.901677952,-0.369038079,0.195441608,15.81576538,-12.80269548,9.285979916,-3.508023632
218,-0.025081748,-0.901231191,-0.371817076,0.195492625,15.55278099,-13.34964643,7.979720339,-2.798958986
220,-0.024644557,-0.900411387,-0.374936761,0.194872363,15.1635704,-13.74799494,6.397382468,-2.167327712
222,-0.024401497,-0.899278381,-0.378273491,0.193595514,14.73514245,-13.98873245,4.630311805,-1.664488127
224,-0.024324671,-0.897922035,-0.381678355,0.191715529,14.34800736,-14.07389619,2.791193474,-1.325403708
226,-0.02437594,-0.896453321,-0.38498539,0.18932347,14.05103691,-14.01521206,1.002730859,-1.164138457
228,-0.024513864,-0.894992796,-0.388022031,0.186542832,13.8458865,-13.83221771,-0.615082338,-1.171729359
230,-0.024700489,-0.893657831,-0.390621066,0.183520528,13.69077794,-13.55012094,-1.957453225,-1.31668112
232,-0.024906922,-0.892550165,-0.392633051,0.180414875,13.52229875,-13.19761319,-2.945431985,-1.54803398
234,-0.02511694,-0.891745391,-0.393937989,0.177382019,13.28335495,-12.8047987,-3.533362258,-1.800671692
236,-0.025328245,-0.891285739,-0.394455018,0.174562545,12.9450371,-12.40133363,-3.712264778,-2.00229345
238,-0.025551387,-0.891177085,-0.394149086,0.172070034,12.51670414,-12.01481097,-3.508874448,-2.081295454
240,-0.025806678,-0.891390485,-0.393033881,0.169983,12.0440465,-11.66938812,-2.980677264,-1.974713116
242,-0.026119672,-0.89186789,-0.391170757,0.168341093,11.59674912,-11.38463884,-2.207847026,-1.635373253
244,-0.02651586,-0.892531102,-0.388663868,0.167145761,11.24807411,-11.17462,-1.283370154,-1.037497294
246,-0.027015317,-0.89329258,-0.385652125,0.166364931,11.05131746,-11.04716819,-0.302807949,-0.180171087
248,-0.027627948,-0.894066528,-0.382298902,0.165940727,11.0223565,-11.00347206,0.644938414,0.911665447
250,-0.028349999,-0.894778765,-0.378780526,0.16579899,11.13740695,-11.03798989,1.48479383,2.188783173
252,-0.02916229,-0.895374136,-0.375274586,0.165859248,11.34628257,-11.13878828,2.159982364,3.581583004
254,-0.030030519,-0.89582071,-0.371948987,0.166043944,11.59151809,-11.28835877,2.633675748,5.005925992
256,-0.030907682,-0.896110501,-0.368952423,0.166285951,11.82310449,-11.4649246,2.888131505,6.370246335
258,-0.031738425,-0.896256959,-0.366406798,0.166533781,12.00520279,-11.64418506,2.921959669,7.583213495
260,-0.032464839,-0.8962899,-0.364401841,0.166754165,12.11671046,-11.80137305,2.746318741,8.561190246
262,-0.033033016,-0.896248802,-0.362992058,0.166932052,12.14900793,-11.91343823,2.380836706,9.234796879
264,-0.033399519,-0.896175523,-0.362195973,0.16706831,12.10333751,-11.96112907,1.849910856,9.55402459
266,-0.033536945,-0.89610748,-0.361997541,0.167175626,11.9889366,-11.93074366,1.17981207,9.491522621
268,-0.033437825,-0.896072131,-0.362349519,0.167273298,11.8220133,-11.81535343,0.396764192,9.043889695
270,-0.033116312,-0.896083394,-0.363178492,0.167381639,11.62504104,-11.6153712,-0.474058013,8.231006281
272,-0.032607414,-0.896140308,-0.364391225,0.1675168,11.42561069,-11.33842067,-1.408828022,7.093627694
274,-0.031963797,-0.896227929,-0.365881935,0.167686697,11.25416151,-10.99855281,-2.384950184,5.68960138
276,-0.031250524,-0.896320186,-0.367540027,0.167888618,11.14030994,-10.61492938,-3.380795744,4.089162939
278,-0.030538322,-0.896384173,-0.36925785,0.168108834,11.1081883,-10.21014328,-4.375479576,2.369799284
280,-0.029896155,-0.896385235,-0.370937975,0.168324273,11.17198149,-9.808365817,-5.348750368,0.611145325
282,-0.029383964,-0.896292128,-0.372499545,0.16850604,11.33320184,-9.433504476,-6.280959897,-1.10968953
284,-0.029046371,-0.896081615,-0.373883257,0.168624255,11.58070096,-9.107527985,-7.153011159,-2.722074119
286,-0.028908064,-0.89574193,-0.375054587,0.168653534,11.89318923,-8.8490774,-7.946180164,-4.164920496
288,-0.028971334,-0.895274781,-0.376004969,0.168578279,12.24300918,-8.672440298,-8.641762154,-5.388818332
290,-0.029216001,-0.894695725,-0.376750755,0.168396979,12.59978438,-8.58692509,-9.220590216,-6.357302687
292,-0.029601713,-0.894032971,-0.377329937,0.168124811,12.93319771,-8.59663642,-9.662579639,-7.04739378
294,-0.030072314,-0.893324846,-0.37779682,0.167794076,13.21492436,-8.700621121,-9.946527932,-7.449580969
296,-0.030561808,-0.892616259,-0.378215049,0.167452247,13.42021555,-8.893327201,-10.05041873,-7.567414144
298,-0.031001285,-0.891954585,-0.378649611,0.167157759,13.52972302,-9.165296576,-9.952424009,-7.416820483
300,-0.031326099,-0.89138538,-0.379158584,0.166973941,13.53197976,-9.503997499,-9.632679158,-7.025196602
302,-0.031482592,-0.890948327,-0.37978553,0.166961745,13.42662117,-9.894697636,-9.075743212,-6.430253579
304,-0.031433732,-0.890673752,-0.38055339,0.167172095,13.22798275,-10.32128573,-8.273487087,-5.678534468
306,-0.031163122,-0.890579973,-0.381460624,0.16763872,12.96810797,-10.76696967,-7.228014143,-4.823497272
308,-0.030676983,-0.890671707,-0.382480094,0.168372304,12.69739215,-11.21480993,-5.954141888,-3.923071498
310,-0.030003923,-0.890939636,-0.383560887,0.169356625,12.48026772,-11.64808532,-4.480981002,-3.036655607
312,-0.02919247,-0.891361206,-0.384632891,0.170547167,12.38347575,-12.05052657,-2.852241445,-2.221618961
314,-0.028306579,-0.891902577,-0.385613665,0.171872438,12.45739268,-12.40648496,-1.125061482,-1.529489683
316,-0.027419544,-0.892521594,-0.386416806,0.173237982,12.71686691,-12.70112112,0.632634528,-1.002126973
318,-0.026606922,-0.893171495,-0.386960935,0.174532846,13.13195728,-12.92069861,2.346028422,-0.668267543
320,-0.025939208,-0.893805009,-0.387178296,0.175638034,13.63418637,-13.05304613,3.93814991,-0.540876956
322,-0.025475048,-0.894378434,-0.387022092,0.176436342,14.13375749,-13.08821307,5.334958236,-0.615710115
324,-0.025255696,-0.894855298,-0.386471802,0.176822823,14.53842951,-13.0192921,6.47023692,-0.871384803
326,-0.025301302,-0.895209228,-0.385535976,0.176715009,14.76797061,-12.84332783,7.289848157,-1.271105824
328,-0.025609334,-0.895425794,-0.384252286,0.176062027,14.76309851,-12.56218484,7.755036398,-1.765967668
330,-0.026155214,-0.895503187,-0.38268487,0.174851692,14.49031831,-12.1832209,7.844644869,-2.299544351
332,-0.026894977,-0.895451764,-0.380919315,0.173114786,13.94440801,-11.71961182,7.556269809,-2.813284831
334,-0.027769541,-0.895292557,-0.379055803,0.170925852,13.14991419,-11.190205,6.906486474,-3.252106178
336,-0.028710083,-0.895054967,-0.37720115,0.168400093,12.16258064,-10.61883728,5.930317253,-3.569538806
338,-0.029643945,-0.894773861,-0.375460532,0.165686311,11.0709881,-10.03312809,4.68007673,-3.731836363
340,-0.030500541,-0.894486324,-0.373929696,0.162956184,9.996858253,-9.462837343,3.223644575,-3.720607881
342,-0.031216805,-0.894228288,-0.372688405,0.160390663,9.087540394,-8.937943124,1.642121534,-3.533736814
344,-0.031741804,-0.894031271,-0.371795669,0.158164669,8.486675589,-8.486633412,0.026755972,-3.184585806
346,-0.032040241,-0.893919425,-0.371287163,0.156431609,8.275141614,-8.1334126,-1.52498138,-2.699709493
348,-0.032094624,-0.893907142,-0.371174942,0.155309414,8.418030889,-7.897498033,-2.914235553,-2.115475145
350,-0.031905977,-0.893997434,-0.371449356,0.154869776,8.779710781,-7.791632316,-4.046453663,-1.47409635
352,-0.031493007,-0.894181286,-0.372082818,0.155131951,9.196583667,-7.821376323,-4.837687831,-0.819604859
354,-0.030889765,-0.894438142,-0.373034929,0.156061978,9.540357554,-7.984888832,-5.22110837,-0.194221968
356,-0.030141959,-0.894737575,-0.374258323,0.157577444,9.746806689,-8.273151729,-5.153173886,0.364539747
358,-0.029302195,-0.895042064,-0.375704581,0.159557166,9.824064677,-8.670570185,-4.618815806,0.825882092
360,-0.028424599,-0.895310653,-0.377329556,0.161854462,9.851039108,-9.155864789,-3.634984384,1.166843319
362,-0.027559346,-0.895503131,-0.37909757,0.164312192,9.96107375,-9.703173569,-2.251979782,1.372684939
364,-0.026747707,-0.895584271,-0.38098404,0.166777607,10.29810333,-10.28329035,-0.552151876,1.436772916
366,-0.026018192,-0.895527626,-0.382976284,0.169115165,10.94904742,-10.8649773,1.35421846,1.360193826
368,-0.025384279,-0.895318403,-0.385072409,0.171215971,11.89366536,-11.41630077,3.335768649,1.151291607
370,-0.024844059,-0.894955051,-0.38727841,0.173003101,13.01177615,-11.90595012,5.249254253,0.825209068
372,-0.024381871,-0.894449348,-0.389603771,0.174432773,14.13186457,-12.3045093,6.950442221,0.403400274
374,-0.023971797,-0.893824992,-0.39205604,0.175491904,15.07930109,-12.58565994,8.305810333,-0.087021583
376,-0.023582583,-0.893114881,-0.394634998,0.176193001,15.7066242,-12.7273023,9.204011081,-0.614291685
378,-0.023183386,-0.892357467,-0.39732713,0.176567495,15.90968622,-12.71258153,9.566001594,-1.1435377
380,-0.022749574,-0.891592663,-0.400101136,0.176658614,15.63635958,-12.53079985,9.352796167,-1.638962243
382,-0.022267775,-0.890857851,-0.402905192,0.176514667,14.89135152,-12.17817774,8.569967157,-2.066627935
384,-0.021739447,-0.890184464,-0.405666525,0.176183377,13.73850196,-11.65840182,7.268294386,-2.397640771
386,-0.021182387,-0.889595524,-0.408293674,0.175707595,12.30116295,-10.98287095,5.540320894,-2.61136637
388,-0.020629867,-0.889104332,-0.410681561,0.175122509,10.76014992,-10.17053541,3.512981018,-2.6982021
390,-0.020127412,-0.88871435,-0.412719145,0.174454293,9.343366765,-9.247229068,1.336883346,-2.661402503
392,-0.019727532,-0.888420122,-0.414299166,0.173720015,8.28578289,-8.24442935,-0.826790649,-2.517536488
394,-0.019483021,-0.888209006,-0.415329155,0.172928584,7.730365983,-7.197446367,-2.820518396,-2.295338853
396,-0.019439681,-0.888063392,-0.415742652,0.172082487,7.617578053,-6.143132648,-4.5043775,-2.032976051
398,-0.019629378,-0.887963105,-0.415509422,0.171180063,7.711009091,-5.117303017,-5.768264127,-1.774024835
400,-0.0200644,-0.887887731,-0.414643409,0.170218047,7.747670521,-4.152137612,-6.541112425,-1.562701038
402,-0.020733868,-0.887818639,-0.413207238,0.169194172,7.543610276,-3.273888519,-6.796154056,-1.439018679
404,-0.021602772,-0.887740575,-0.4113123,0.168109599,7.012901012,-2.501205428,-6.551698407,-1.434573215
406,-0.022613821,-0.887642724,-0.409113844,0.166970982,6.150469523,-1.844332015,-5.867428293,-1.569524736
408,-0.023691969,-0.887519211,-0.406800962,0.165792014,5.009763909,-1.305308312,-4.836724577,-1.851136942
410,-0.024751127,-0.887369032,-0.404581964,0.164594325,3.68246988,-0.879162721,-3.575983407,-2.273958212
412,-0.025702328,-0.887195477,-0.402666287,0.163407618,2.280988408,-0.555916096,-2.212208266,-2.821472039
414,-0.026462458,-0.887005124,-0.401244634,0.162268962,0.92833548,-0.323078722,-0.870302765,-3.46884603
416,-0.026962636,-0.886806565,-0.400469509,0.161221205,0.37804688,-0.168226468,0.33855472,-4.186300955
418,-0.027155421,-0.886609042,-0.400438487,0.160310477,1.328774994,-0.081215541,1.3262907,-4.942607137
420,-0.027020104,-0.886421198,-0.401182424,0.159582868,2.035015101,-0.055645829,2.034254164,-5.708276502
422,-0.026565541,-0.886250126,-0.402660353,0.159080399,2.437711872,-0.089306814,2.436075423,-6.458124383
424,-0.025830113,-0.886100848,-0.404761977,0.158836576,2.54372697,-0.183519133,2.537098269,-7.17299502
426,-0.024878645,-0.885976258,-0.407317723,0.158871894,2.395265399,-0.34148867,2.370797718,-7.840556738
428,-0.023796409,-0.88587749,-0.410115255,0.159189788,2.071694456,-0.565980827,1.992883243,-8.455167372
430,-0.022680692,-0.885804557,-0.412920472,0.159773581,1.704872285,-0.856762966,1.473956149,-9.016889133
432,-0.021630825,-0.885757091,-0.415500443,0.16058498,1.501684139,-1.208323774,0.891632721,-9.529801016
434,-0.020737888,-0.885734987,-0.417645563,0.161564571,1.640453193,-1.608345489,0.322972857,-9.999821063
436,-0.020075434,-0.885738803,-0.419188416,0.162634599,2.043722559,-2.03728325,-0.16210756,-10.43230919
438,-0.019692454,-0.885769843,-0.420017464,0.163704041,2.52052586,-2.469217766,-0.505978488,-10.82976526
440,-0.019609469,-0.885829927,-0.420084437,0.164675675,2.950260412,-2.87392829,-0.666762838,-11.18995366
442,-0.019818075,-0.885920949,-0.419405148,0.165454554,3.279092041,-3.219922739,-0.620114639,-11.50476178
444,-0.020283762,-0.886044325,-0.418054255,0.165956988,3.496524418,-3.477997867,-0.359463272,-11.76002769
446,-0.02095132,-0.886200488,-0.416155034,0.166118997,3.626332234,-3.624811399,0.105013306,-11.93645499
448,-0.021751892,-0.886388518,-0.413865627,0.165903158,3.721958251,-3.645943049,0.748379921,-12.01158102
450,-0.022610636,-0.886605981,-0.411363345,0.16530288,3.856084621,-3.537999636,1.533605941,-11.9626018
452,-0.023454091,-0.886848964,-0.408828606,0.164343482,4.096719648,-3.309464997,2.41465387,-11.76970781
454,-0.024216512,-0.887112259,-0.406429889,0.16307981,4.476143664,-2.980181505,3.339817404,-11.41947755
456,-0.024844794,-0.887389646,-0.404310884,0.16159065,4.97601225,-2.579544701,4.2551906,-10.90783171
458,-0.025301763,-0.887674174,-0.402580691,0.159970615,5.539749768,-2.143664016,5.108182854,-10.2420833
460,-0.025567867,-0.88795842,-0.401307644,0.158320555,6.096276026,-1.71186458,5.850991458,-9.441728572
462,-0.025641368,-0.888234696,-0.400517002,0.156737692,6.578308967,-1.322961887,6.443905703,-8.537797066
464,-0.025537196,-0.888495235,-0.400192421,0.155306697,6.932480521,-1.011730049,6.858256957,-7.570790012
466,-0.025284623,-0.888732415,-0.400280852,0.154092669,7.124499022,-0.805915751,7.078770099,-6.587449229
468,-0.024923952,-0.88893905,-0.400700217,0.153136692,7.141836391,-0.7240439,7.105039583,-5.636775528
470,-0.02450244,-0.88910879,-0.401349037,0.152454173,6.994841396,-0.77414136,6.951871065,-4.765822637
472,-0.024069749,-0.889236602,-0.402117047,0.152035813,6.716321696,-0.953394308,6.64830929,-4.015810067
474,-0.023673314,-0.889319269,-0.402895812,0.151850699,6.35910975,-1.248667507,6.235311241,-3.41902387
476,-0.023354055,-0.88935579,-0.403588379,0.151850865,5.990425694,-1.637755847,5.762200603,-2.996825065
478,-0.023142889,-0.889347578,-0.404117188,0.151976549,5.681111177,-2.091207072,5.282222751,-2.758893995
480,-0.023058393,-0.889298373,-0.404429606,0.152161536,5.48891472,-2.57454185,4.84767151,-2.703644506
482,-0.023105847,-0.88921389,-0.404500733,0.152338075,5.440871983,-3.050695089,4.505146768,-2.819582183
484,-0.023277632,-0.889101286,-0.404333388,0.152441131,5.526740621,-3.482505685,4.291505103,-3.08728302
486,-0.023554794,-0.888968647,-0.403955423,0.152411929,5.710438735,-3.835090364,4.230980082,-3.481644312
488,-0.023909406,-0.888824713,-0.403414773,0.152200893,5.950750714,-4.077954407,4.333788402,-3.974103337
490,-0.024307263,-0.888678998,-0.402772834,0.151770181,6.21730506,-4.186721447,4.596329594,-4.534612624
492,-0.024710567,-0.888542381,-0.402096898,0.151095941,6.496520185,-4.144406957,5.002865728,-5.133275865
494,-0.025080324,-0.888428001,-0.40145244,0.150170359,6.789984755,-3.942210652,5.528369393,-5.741656094
496,-0.025378462,-0.888352131,-0.40089604,0.149003354,7.109186796,-3.579851761,6.142084196,-6.333841918
498,-0.025569787,-0.88833457,-0.400469641,0.147623653,7.469321872,-3.065505873,6.811273226,-6.887381901
500,-0.025624081,-0.888398026,-0.400196676,0.146078858,7.883776004,-2.415412917,7.504645529,-7.384168176
502,-0.025518562,-0.888566123,-0.400080391,0.144434075,8.360133014,-1.653210073,8.195042432,-7.811278692
