timestamp_rel,timestamp,acc,acc0,acc1,acc2,gyro,gyro0,gyro1,gyro2
218,50500,-0.0686636199878244,-0.545940686314324,-0.7545437162688642,0.3282902626825287,4.110917226075552,-2.9597109412734057,2.853024988280193,4.336029866427365
220,50502,-0.0672422152174381,-0.5443210575074156,-0.7574639736822345,0.3286292505303519,4.168355609423546,-3.1073666715943338,2.778391774908192,2.809775930079263
222,50504,-0.0638384141975472,-0.5433695667458455,-0.7623306557305664,0.3259893830344699,3.9101452147301776,-2.56441542261724,2.951780672834646,0.8042842316901321
224,50506,-0.0587705976146101,-0.5432021808558107,-0.7686638918462667,0.3207240089686952,3.616958436468134,-1.403328343558992,3.333625337571993,-1.384747161787253
226,50508,-0.0526322551851601,-0.5439527116618746,-0.7756423733856016,0.3135910890773766,3.825977312995584,0.1028630273139415,3.824594304912447,-3.296237750622224
228,50510,-0.046028887481139,-0.5457552294576449,-0.7824398462758058,0.3053544445519696,4.638711844804465,1.6782222116014949,4.324490465663745,-4.466711616583751
230,50512,-0.0395696876403082,-0.5487438045367288,-0.7882300564441143,0.2967778965839298,5.628984065857319,3.0468127309036026,4.733116710633631,-4.432692841440809
232,50514,-0.0338466777299869,-0.5529977372147998,-0.792240963828995,0.2886280859636013,6.34588484734141,3.9540775108627337,4.963418734481999,-2.814679833771517
234,50516,-0.029315121351876,-0.558071761819581,-0.7942197695195656,0.2816986585255618,6.668550980421683,4.350223266088863,5.054219001355416,-0.0374451203299763
236,50518,-0.0263551282331816,-0.5632287904096673,-0.7942025346040438,0.2767982833301924,6.681416216229621,4.299369231073776,5.114366712447616,3.026811558855759
238,50520,-0.0253505035643514,-0.567728593494706,-0.7922284298299236,0.2747357911671331,6.523151636179972,3.86686094068065,5.253464926506677,5.50107378374409
240,50522,-0.0266950119947291,-0.5708309415843433,-0.7883366259446991,0.2763200128260235,6.393047911009939,3.1180439297726608,5.581116702280683,6.5083251342934165
242,50524,-0.030688882011441,-0.5718875124727957,-0.782629360894356,0.2821518616226383,6.530356129828497,2.119785366324305,6.176735479450771,5.310789690202012
244,50526,-0.0367484296114092,-0.5710297200700366,-0.775743931109243,0.291068290983935,6.929296627699663,0.9518618661018976,6.863607706047231,2.351999921819046
246,50528,-0.0438412451288509,-0.5687820560215536,-0.7685873647573452,0.3010170132915726,7.342010899452994,-0.2994420912468807,7.33590202236073,-1.3289948099117144
248,50530,-0.0509301312468545,-0.56567201795384,-0.7620687527245446,0.3099389406395057,7.449369789472411,-1.5477922585259756,7.286799666846296,-4.688591051305753
250,50532,-0.0569753636328985,-0.5622271034933894,-0.7570971858967233,0.3157749851216885,6.957623058533632,-2.706854388539332,6.409481877958955,-6.68318534867856
252,50534,-0.0610420139089242,-0.558976391123868,-0.7544451562640888,0.3167936733185367,5.794124509431965,-3.6966936918942825,4.46165155285677,-6.423730676424271
254,50536,-0.0630119635623146,-0.5564608773832729,-0.7538553391528028,0.3137334116427706,4.792519686140078,-4.485620778652261,1.6874392351024896,-4.186378192899463
256,50538,-0.063143890495561,-0.555226993690266,-0.7546007920705243,0.3084589230829663,5.266683832132748,-5.063947164507111,-1.447203407517023,-0.778633663915318
258,50540,-0.0617031904932547,-0.5558211991609933,-0.755952179237399,0.3028406706130485,7.030397848823305,-5.422096487160551,-4.47519425239403,2.9892892313940536
260,50542,-0.0589537665167989,-0.5587899529116005,-0.7571801648735726,0.298749117206942,8.87835904442144,-5.5504923843143,-6.929451176920791,6.307176813894538
262,50544,-0.055220269452629,-0.5644649699461786,-0.7576199818885605,0.2977683398812207,10.009083202943808,-5.447501962994252,-8.396813022011722,8.45913635280931
264,50546,-0.0513211096190067,-0.5717350867638091,-0.7570407040692676,0.2995581713132597,10.22650789583372,-5.164864974688546,-8.826416800536043,9.363023198529351
266,50548,-0.0482997090985488,-0.5788948516680079,-0.7553900941991375,0.3029858925607377,9.590582791210686,-4.776304125416766,-8.31662174062241,9.197718839330989
268,50550,-0.0472333003212803,-0.5842369660788358,-0.7526164703776265,0.3069163216499549,8.215837915988375,-4.355610438145256,-6.966250811800585,8.142915960581387
270,50552,-0.0492300778689888,-0.5860541314163532,-0.7486681507041907,0.3102142766072119,6.290489811820268,-3.97657493584036,-4.874126983600328,6.378307247647722
272,50554,-0.0550454449285411,-0.5830501678446265,-0.7436340584767831,0.3119283247005759,4.29681420706993,-3.703389919983724,-2.178879397910987,4.101225794453995
274,50556,-0.0632296107275978,-0.576397577592329,-0.7384474218001326,0.3122104089603509,3.6194475356185487,-3.542609377292768,0.7418350645612084,1.6149316584878686
276,50558,-0.0714996523218718,-0.5681860610786423,-0.7343551563340059,0.311622413521482,4.879862442673861,-3.4793727272696526,3.4215527007706665,-0.7379596828409671
278,50560,-0.0775697498833755,-0.5605068431290858,-0.7326046990947334,0.3107269038512857,6.429080811730568,-3.498783797870096,5.393662208511383,-2.614767342430358
280,50562,-0.0791671084347396,-0.5554511485691789,-0.7344434870986457,0.3100864454170786,7.155021412336279,-3.5859464170498176,6.191552285577359,-3.6728104331781513
282,50564,-0.074616789815048,-0.5546669295993725,-0.7407284812271038,0.3101638463109865,6.626931554169338,-3.723669986357863,5.481833968330569,-3.6518983787540447
284,50566,-0.0653641535278312,-0.5574198828742922,-0.7502181280715349,0.3108857940825058,5.326775359044398,-3.882433098439992,3.647087737066415,-2.735163716414116
286,50568,-0.0538927936669593,-0.5621788803531628,-0.7609689562394613,0.3119996529130634,4.2360354751847655,-4.028589896293547,1.309373894082729,-1.2540231612251125
288,50570,-0.0426836030584374,-0.5674122274159116,-0.7710369952421798,0.313252659476859,4.227394441133298,-4.128491590240974,-0.9090769770675466,0.4600011348217268
290,50572,-0.0342145538229854,-0.5715882294424669,-0.7784782745909874,0.3143920504480919,4.785720830818252,-4.148489390604718,-2.386034292831482,2.07538701973516
292,50574,-0.0303854476000319,-0.5734897271258684,-0.7818324073015185,0.3151165399270248,4.862890369241921,-4.073137969597243,-2.656548479491964,3.326307710332637
294,50576,-0.0303195297012862,-0.5734150154443411,-0.7819689473001473,0.3148910566819243,4.455586172463926,-3.974697618407256,-2.0134614430078908,4.263461544864634
296,50578,-0.0323046152611594,-0.5721182181430838,-0.7804582641715285,0.3131102099203403,4.070921107977817,-3.9518093277572666,-0.97754882457604,5.032753465455957
298,50580,-0.0346280521801339,-0.5703535492826671,-0.7788708663560259,0.3091685949170967,4.103710108079934,-4.1031193152945775,-0.06963142691328,5.780107277937346
300,50582,-0.0355763153454865,-0.568875222923662,-0.7787772622940029,0.3024608069470174,4.531236796836838,-4.527273798666492,0.1894699472635199,6.651446788139541
302,50584,-0.033918491996701,-0.5682252292978804,-0.7813024823301788,0.2928573752108113,5.2942804742197085,-5.26292384536434,-0.5753593117344021,7.743328379283866
304,50586,-0.0305173360467699,-0.5680284406412289,-0.7856464385005162,0.2822855610435774,6.444511453945607,-6.089453539539618,-2.1095694986950626,8.93896881127325
306,50588,-0.0268025568723168,-0.5676620452771675,-0.7904891306412778,0.273228082618221,7.81129387881571,-6.7162273374566,-3.988558939369508,10.063968710841923
308,50590,-0.0242065169729976,-0.5665032276074986,-0.7945105503567937,0.2681676669023693,8.969726030300926,-6.852608586736917,-5.787723267022836,10.943927792469896
310,50592,-0.024164848956138,-0.5639291722902162,-0.7963906897075509,0.2695870396456456,9.418067281589408,-6.207960774399401,-7.082458213365136,11.40444581968131
312,50594,-0.0276186012753829,-0.5595620745958864,-0.7952457917270549,0.2788040753801448,8.847411176878948,-4.624961401721392,-7.542308437431464,11.318026471122794
314,50596,-0.0335795974644521,-0.5539744871505287,-0.7918842478691436,0.2926183752825358,7.611649619669511,-2.4633919137845166,-7.202007373761574,10.73910628242213
316,50598,-0.0405910569631385,-0.547969354098382,-0.7875246706917249,0.3067341927088827,6.188329621779996,-0.2083932975387856,-6.184819782446426,9.766227079594533
318,50600,-0.0471956013237658,-0.5423496195836857,-0.7833856727527072,0.3168557810152495,4.901812374320901,1.6548934600657883,-4.6140104235769765,8.497930688655211
320,50602,-0.0519354596959745,-0.5379182095782182,-0.780685834626226,0.3186875465897991,3.715326155499846,2.641341940784154,-2.6128454209148817,7.032761377982777
322,50604,-0.0537731560983707,-0.5352695250783063,-0.7802767301685234,0.3096899053477207,2.4539833000902345,2.432998397135556,-0.3202387182362147,5.497288996444629
324,50606,-0.0531358029553833,-0.5342719925221775,-0.7817322084008876,0.2934367770549488,2.4414855908443966,1.293916611056037,2.0704182413063483,4.115653760039191
326,50608,-0.0507698046792274,-0.5346361501529808,-0.7843482330306555,0.2748316736481548,4.370898978262282,-0.385272033980043,4.3538860042503575,3.1332159247616804
328,50610,-0.047421798700681,-0.5360725362138654,-0.7874207677651637,0.2587781070640106,6.701208177152783,-2.213936154498323,6.324925117133364,2.7953357466073148
330,50612,-0.0438376627644689,-0.5382917156425742,-0.7902458124016144,0.2501787901230921,8.6575748251975,-3.801493187820825,7.778319316976218,3.347294882216276
332,50614,-0.0406603098702157,-0.5410644109229047,-0.7922006969770733,0.2521355892821995,9.84804817921793,-4.867380572325782,8.56111320473822,4.857247580147493
334,50616,-0.038213130161757,-0.5443495096720726,-0.7929171421485471,0.262117553196642,10.265773053468935,-5.475164281137611,8.683816700039435,6.839316141848276
336,50618,-0.0367526618655538,-0.5481425891559897,-0.7920764712933114,0.276495407455428,10.009124115004752,-5.755510683808297,8.188813242353143,8.699594154110981
338,50620,-0.0365279863808636,-0.5524392266405681,-0.7893600077886416,0.2916398776475654,9.206941612632484,-5.839086149889821,7.118486271152633,9.844175203727968
340,50622,-0.0377775924099899,-0.557234873141982,-0.7844496528285004,0.3039230049626251,8.044702620833867,-5.856467530155286,5.515344805711439,9.679551171088132
342,50624,-0.0403968309650617,-0.5624193918891089,-0.7775105591880931,0.3108171208140696,6.842385095356819,-5.863363482061443,3.5269253565094707,7.945323060218711
344,50626,-0.0433609117310864,-0.567585406858185,-0.7700682769245898,0.3128919739608089,5.92388629760975,-5.704721869626226,1.5964264020670655,5.318824443409621
346,50628,-0.0455268922320413,-0.5722736184212807,-0.7638859987663341,0.3112583893175716,5.193280319461731,-5.18867354863368,0.2186944951701099,2.6411978591422898
348,50630,-0.0457935606072104,-0.5760247269504672,-0.7607269174416698,0.3070271917990863,4.124854583251265,-4.123349374867847,-0.1114238113955119,0.7535858458981508
350,50632,-0.0430765505023841,-0.578379729106935,-0.7623512164065882,0.3013089204090241,2.565236565825216,-2.3173966969844426,1.1000505385900887,0.4961036485893214
352,50634,-0.0371744310201662,-0.5790017246019564,-0.7692789345804946,0.295096287981054,3.9949966313589824,0.2076864076839168,3.9895945208295247,2.285510843960545
